Time (s),Altitude (m)
17.3875,1857.142857142857
17.46875,1857.142857142857
8.53125,1852.2448979591836
8.6125,1852.2448979591836
8.69375,1852.2448979591836
17.14375,1852.2448979591836
17.225,1852.2448979591836
17.30625,1852.2448979591836
17.3875,1852.2448979591836
17.46875,1852.2448979591836
8.53125,1847.3469387755101
8.6125,1847.3469387755101
17.3875,1847.3469387755101
17.46875,1847.3469387755101
17.55,1847.3469387755101
8.53125,1842.4489795918366
8.6125,1842.4489795918366
17.46875,1842.4489795918366
17.55,1842.4489795918366
8.450000000000001,1837.5510204081634
8.53125,1837.5510204081634
8.6125,1837.5510204081634
17.46875,1837.5510204081634
17.55,1837.5510204081634
8.36875,1832.6530612244896
8.450000000000001,1832.6530612244896
8.53125,1832.6530612244896
17.46875,1832.6530612244896
17.55,1832.6530612244896
8.36875,1827.7551020408164
8.450000000000001,1827.7551020408164
17.46875,1827.7551020408164
17.55,1827.7551020408164
8.2875,1822.857142857143
8.36875,1822.857142857143
17.46875,1822.857142857143
17.55,1822.857142857143
17.631249999999998,1822.857142857143
17.712500000000002,1822.857142857143
8.2875,1817.9591836734694
8.36875,1817.9591836734694
17.46875,1817.9591836734694
17.55,1817.9591836734694
17.631249999999998,1817.9591836734694
17.712500000000002,1817.9591836734694
17.79375,1817.9591836734694
8.20625,1813.061224489796
8.2875,1813.061224489796
8.36875,1813.061224489796
17.55,1813.061224489796
17.631249999999998,1813.061224489796
17.712500000000002,1813.061224489796
17.79375,1813.061224489796
17.875,1813.061224489796
8.20625,1808.1632653061224
8.2875,1808.1632653061224
17.55,1808.1632653061224
17.631249999999998,1808.1632653061224
17.712500000000002,1808.1632653061224
17.79375,1808.1632653061224
8.20625,1803.265306122449
8.2875,1803.265306122449
17.712500000000002,1803.265306122449
17.79375,1803.265306122449
17.875,1803.265306122449
8.125,1798.3673469387754
8.20625,1798.3673469387754
17.712500000000002,1798.3673469387754
17.79375,1798.3673469387754
17.875,1798.3673469387754
8.125,1793.4693877551022
8.20625,1793.4693877551022
17.79375,1793.4693877551022
17.875,1793.4693877551022
17.95625,1793.4693877551022
8.125,1788.5714285714284
8.20625,1788.5714285714284
17.875,1788.5714285714284
17.95625,1788.5714285714284
8.04375,1783.6734693877552
8.125,1783.6734693877552
8.20625,1783.6734693877552
17.875,1783.6734693877552
17.95625,1783.6734693877552
7.9624999999999995,1778.7755102040817
8.04375,1778.7755102040817
8.125,1778.7755102040817
17.875,1778.7755102040817
17.95625,1778.7755102040817
7.9624999999999995,1773.8775510204082
8.04375,1773.8775510204082
17.875,1773.8775510204082
17.95625,1773.8775510204082
7.88125,1768.9795918367347
7.9624999999999995,1768.9795918367347
8.04375,1768.9795918367347
17.875,1768.9795918367347
17.95625,1768.9795918367347
7.88125,1764.0816326530612
7.9624999999999995,1764.0816326530612
17.875,1764.0816326530612
17.95625,1764.0816326530612
7.88125,1759.1836734693877
7.9624999999999995,1759.1836734693877
17.95625,1759.1836734693877
18.0375,1759.1836734693877
7.88125,1754.2857142857142
7.9624999999999995,1754.2857142857142
17.95625,1754.2857142857142
18.0375,1754.2857142857142
7.8,1749.3877551020407
7.88125,1749.3877551020407
18.0375,1749.3877551020407
18.11875,1749.3877551020407
7.8,1744.4897959183672
7.88125,1744.4897959183672
18.0375,1744.4897959183672
18.11875,1744.4897959183672
7.71875,1739.591836734694
7.8,1739.591836734694
7.88125,1739.591836734694
18.0375,1739.591836734694
18.11875,1739.591836734694
18.200000000000003,1739.591836734694
7.71875,1734.6938775510205
7.8,1734.6938775510205
18.11875,1734.6938775510205
18.200000000000003,1734.6938775510205
18.28125,1734.6938775510205
18.60625,1734.6938775510205
7.71875,1729.795918367347
7.8,1729.795918367347
18.11875,1729.795918367347
18.200000000000003,1729.795918367347
18.60625,1729.795918367347
7.637499999999999,1724.8979591836735
7.71875,1724.8979591836735
18.11875,1724.8979591836735
18.200000000000003,1724.8979591836735
18.525,1724.8979591836735
18.60625,1724.8979591836735
7.55625,1720.0
7.637499999999999,1720.0
7.71875,1720.0
18.200000000000003,1720.0
18.28125,1720.0
18.362499999999997,1720.0
18.44375,1720.0
18.525,1720.0
18.60625,1720.0
18.6875,1720.0
7.55625,1715.1020408163265
7.637499999999999,1715.1020408163265
7.71875,1715.1020408163265
18.28125,1715.1020408163265
18.362499999999997,1715.1020408163265
18.44375,1715.1020408163265
18.525,1715.1020408163265
18.60625,1715.1020408163265
7.55625,1710.204081632653
7.637499999999999,1710.204081632653
18.28125,1710.204081632653
18.362499999999997,1710.204081632653
18.44375,1710.204081632653
18.525,1710.204081632653
18.60625,1710.204081632653
18.6875,1710.204081632653
7.4750000000000005,1705.3061224489795
7.55625,1705.3061224489795
18.28125,1705.3061224489795
18.362499999999997,1705.3061224489795
18.44375,1705.3061224489795
18.6875,1705.3061224489795
18.76875,1705.3061224489795
7.4750000000000005,1700.408163265306
7.55625,1700.408163265306
18.362499999999997,1700.408163265306
18.44375,1700.408163265306
18.6875,1700.408163265306
7.4750000000000005,1695.5102040816328
7.55625,1695.5102040816328
18.362499999999997,1695.5102040816328
18.6875,1695.5102040816328
18.76875,1695.5102040816328
7.39375,1690.6122448979593
7.4750000000000005,1690.6122448979593
7.55625,1690.6122448979593
18.6875,1690.6122448979593
18.76875,1690.6122448979593
18.849999999999998,1690.6122448979593
7.39375,1685.7142857142858
7.4750000000000005,1685.7142857142858
18.6875,1685.7142857142858
18.76875,1685.7142857142858
18.849999999999998,1685.7142857142858
7.39375,1680.816326530612
7.4750000000000005,1680.816326530612
18.76875,1680.816326530612
18.849999999999998,1680.816326530612
7.39375,1675.9183673469388
7.4750000000000005,1675.9183673469388
18.849999999999998,1675.9183673469388
18.931250000000002,1675.9183673469388
7.39375,1671.0204081632653
7.4750000000000005,1671.0204081632653
18.849999999999998,1671.0204081632653
18.931250000000002,1671.0204081632653
7.3125,1666.1224489795918
7.39375,1666.1224489795918
7.4750000000000005,1666.1224489795918
18.849999999999998,1666.1224489795918
18.931250000000002,1666.1224489795918
7.3125,1661.2244897959183
7.39375,1661.2244897959183
18.849999999999998,1661.2244897959183
18.931250000000002,1661.2244897959183
19.0125,1661.2244897959183
7.23125,1656.3265306122448
7.3125,1656.3265306122448
7.39375,1656.3265306122448
18.849999999999998,1656.3265306122448
18.931250000000002,1656.3265306122448
19.0125,1656.3265306122448
7.15,1651.4285714285716
7.23125,1651.4285714285716
18.931250000000002,1651.4285714285716
19.0125,1651.4285714285716
7.15,1646.5306122448978
7.23125,1646.5306122448978
19.0125,1646.5306122448978
19.09375,1646.5306122448978
19.175,1646.5306122448978
7.15,1641.6326530612246
7.23125,1641.6326530612246
7.3125,1641.6326530612246
19.09375,1641.6326530612246
19.175,1641.6326530612246
7.06875,1636.7346938775509
7.15,1636.7346938775509
7.23125,1636.7346938775509
19.09375,1636.7346938775509
19.175,1636.7346938775509
19.25625,1636.7346938775509
19.3375,1636.7346938775509
7.06875,1631.8367346938776
7.15,1631.8367346938776
19.09375,1631.8367346938776
19.175,1631.8367346938776
19.25625,1631.8367346938776
19.3375,1631.8367346938776
7.06875,1626.938775510204
7.15,1626.938775510204
19.25625,1626.938775510204
19.3375,1626.938775510204
7.15,1622.0408163265306
19.3375,1622.0408163265306
19.41875,1622.0408163265306
7.15,1617.142857142857
19.3375,1617.142857142857
19.41875,1617.142857142857
19.5,1617.142857142857
19.3375,1612.2448979591836
19.41875,1612.2448979591836
19.3375,1607.3469387755104
19.41875,1607.3469387755104
19.5,1607.3469387755104
19.3375,1602.4489795918366
19.41875,1602.4489795918366
6.90625,1597.5510204081634
6.9875,1597.5510204081634
19.41875,1597.5510204081634
19.5,1597.5510204081634
19.58125,1597.5510204081634
6.90625,1592.6530612244899
6.9875,1592.6530612244899
19.5,1592.6530612244899
19.58125,1592.6530612244899
6.90625,1587.7551020408164
6.9875,1587.7551020408164
19.5,1587.7551020408164
19.58125,1587.7551020408164
6.90625,1582.857142857143
6.9875,1582.857142857143
19.58125,1582.857142857143
19.662499999999998,1582.857142857143
19.743750000000002,1582.857142857143
6.7437499999999995,1577.9591836734694
6.825,1577.9591836734694
6.90625,1577.9591836734694
19.662499999999998,1577.9591836734694
19.743750000000002,1577.9591836734694
6.7437499999999995,1573.061224489796
6.825,1573.061224489796
6.90625,1573.061224489796
19.662499999999998,1573.061224489796
19.743750000000002,1573.061224489796
6.7437499999999995,1568.1632653061224
6.825,1568.1632653061224
19.662499999999998,1568.1632653061224
19.743750000000002,1568.1632653061224
19.825,1568.1632653061224
6.7437499999999995,1563.265306122449
6.825,1563.265306122449
19.743750000000002,1563.265306122449
19.825,1563.265306122449
6.6625,1558.3673469387754
6.7437499999999995,1558.3673469387754
19.743750000000002,1558.3673469387754
19.825,1558.3673469387754
6.6625,1553.4693877551022
6.7437499999999995,1553.4693877551022
19.743750000000002,1553.4693877551022
19.825,1553.4693877551022
6.6625,1548.5714285714287
6.7437499999999995,1548.5714285714287
19.743750000000002,1548.5714285714287
19.825,1548.5714285714287
6.581250000000001,1543.6734693877552
6.6625,1543.6734693877552
6.7437499999999995,1543.6734693877552
19.825,1543.6734693877552
19.90625,1543.6734693877552
6.581250000000001,1538.7755102040817
6.6625,1538.7755102040817
19.90625,1538.7755102040817
19.9875,1538.7755102040817
20.06875,1538.7755102040817
6.581250000000001,1533.8775510204082
6.6625,1533.8775510204082
19.90625,1533.8775510204082
19.9875,1533.8775510204082
20.06875,1533.8775510204082
6.581250000000001,1528.9795918367347
6.6625,1528.9795918367347
19.9875,1528.9795918367347
20.06875,1528.9795918367347
20.15,1528.9795918367347
6.5,1524.0816326530612
6.581250000000001,1524.0816326530612
20.06875,1524.0816326530612
20.15,1524.0816326530612
20.231250000000003,1524.0816326530612
6.5,1519.1836734693877
6.581250000000001,1519.1836734693877
20.15,1519.1836734693877
20.231250000000003,1519.1836734693877
6.5,1514.2857142857142
6.581250000000001,1514.2857142857142
20.15,1514.2857142857142
20.231250000000003,1514.2857142857142
20.3125,1514.2857142857142
6.5,1509.387755102041
6.581250000000001,1509.387755102041
20.15,1509.387755102041
20.231250000000003,1509.387755102041
20.3125,1509.387755102041
6.5,1504.4897959183672
6.581250000000001,1504.4897959183672
20.15,1504.4897959183672
20.231250000000003,1504.4897959183672
20.3125,1504.4897959183672
6.41875,1499.591836734694
6.5,1499.591836734694
20.231250000000003,1499.591836734694
20.3125,1499.591836734694
20.393749999999997,1499.591836734694
6.3375,1494.6938775510203
6.41875,1494.6938775510203
20.3125,1494.6938775510203
20.393749999999997,1494.6938775510203
6.3375,1489.795918367347
6.41875,1489.795918367347
20.3125,1489.795918367347
20.393749999999997,1489.795918367347
6.3375,1484.8979591836733
6.41875,1484.8979591836733
20.3125,1484.8979591836733
20.393749999999997,1484.8979591836733
6.2562500000000005,1480.0
6.3375,1480.0
20.393749999999997,1480.0
20.475,1480.0
6.2562500000000005,1475.1020408163265
6.3375,1475.1020408163265
20.393749999999997,1475.1020408163265
20.475,1475.1020408163265
6.2562500000000005,1470.204081632653
6.3375,1470.204081632653
20.393749999999997,1470.204081632653
20.475,1470.204081632653
6.175,1465.3061224489795
6.2562500000000005,1465.3061224489795
6.3375,1465.3061224489795
20.393749999999997,1465.3061224489795
20.475,1465.3061224489795
6.175,1460.408163265306
6.2562500000000005,1460.408163265306
20.393749999999997,1460.408163265306
20.475,1460.408163265306
6.175,1455.5102040816328
6.2562500000000005,1455.5102040816328
20.393749999999997,1455.5102040816328
20.475,1455.5102040816328
6.175,1450.612244897959
6.2562500000000005,1450.612244897959
20.393749999999997,1450.612244897959
20.475,1450.612244897959
20.55625,1450.612244897959
6.175,1445.7142857142858
6.2562500000000005,1445.7142857142858
20.475,1445.7142857142858
20.55625,1445.7142857142858
6.09375,1440.816326530612
6.175,1440.816326530612
20.475,1440.816326530612
20.55625,1440.816326530612
20.6375,1440.816326530612
21.04375,1440.816326530612
6.09375,1435.9183673469388
6.175,1435.9183673469388
20.55625,1435.9183673469388
20.6375,1435.9183673469388
20.962500000000002,1435.9183673469388
21.04375,1435.9183673469388
21.125,1435.9183673469388
6.09375,1431.0204081632653
6.175,1431.0204081632653
20.55625,1431.0204081632653
20.6375,1431.0204081632653
20.71875,1431.0204081632653
20.962500000000002,1431.0204081632653
21.04375,1431.0204081632653
21.125,1431.0204081632653
21.20625,1431.0204081632653
6.09375,1426.1224489795918
20.55625,1426.1224489795918
20.6375,1426.1224489795918
20.962500000000002,1426.1224489795918
21.04375,1426.1224489795918
21.125,1426.1224489795918
21.20625,1426.1224489795918
6.0125,1421.2244897959183
6.09375,1421.2244897959183
20.6375,1421.2244897959183
20.71875,1421.2244897959183
20.881249999999998,1421.2244897959183
20.962500000000002,1421.2244897959183
21.04375,1421.2244897959183
21.125,1421.2244897959183
21.20625,1421.2244897959183
21.36875,1421.2244897959183
21.45,1421.2244897959183
5.9312499999999995,1416.3265306122448
6.0125,1416.3265306122448
20.71875,1416.3265306122448
20.8,1416.3265306122448
20.881249999999998,1416.3265306122448
20.962500000000002,1416.3265306122448
21.04375,1416.3265306122448
21.125,1416.3265306122448
21.20625,1416.3265306122448
21.36875,1416.3265306122448
21.45,1416.3265306122448
5.9312499999999995,1411.4285714285716
6.0125,1411.4285714285716
6.09375,1411.4285714285716
20.71875,1411.4285714285716
20.8,1411.4285714285716
20.881249999999998,1411.4285714285716
20.962500000000002,1411.4285714285716
21.125,1411.4285714285716
21.20625,1411.4285714285716
21.36875,1411.4285714285716
5.9312499999999995,1406.5306122448978
6.0125,1406.5306122448978
6.09375,1406.5306122448978
20.71875,1406.5306122448978
20.8,1406.5306122448978
20.881249999999998,1406.5306122448978
20.962500000000002,1406.5306122448978
21.04375,1406.5306122448978
21.125,1406.5306122448978
21.20625,1406.5306122448978
21.2875,1406.5306122448978
21.36875,1406.5306122448978
5.85,1401.6326530612246
5.9312499999999995,1401.6326530612246
6.0125,1401.6326530612246
20.71875,1401.6326530612246
20.8,1401.6326530612246
20.881249999999998,1401.6326530612246
20.962500000000002,1401.6326530612246
21.125,1401.6326530612246
21.20625,1401.6326530612246
21.2875,1401.6326530612246
21.36875,1401.6326530612246
5.85,1396.7346938775509
5.9312499999999995,1396.7346938775509
21.125,1396.7346938775509
21.20625,1396.7346938775509
21.2875,1396.7346938775509
21.36875,1396.7346938775509
5.85,1391.8367346938776
5.9312499999999995,1391.8367346938776
21.125,1391.8367346938776
21.20625,1391.8367346938776
21.2875,1391.8367346938776
21.36875,1391.8367346938776
5.85,1386.938775510204
5.9312499999999995,1386.938775510204
21.20625,1386.938775510204
21.2875,1386.938775510204
21.36875,1386.938775510204
21.53125,1386.938775510204
5.76875,1382.0408163265306
5.85,1382.0408163265306
21.20625,1382.0408163265306
21.2875,1382.0408163265306
21.36875,1382.0408163265306
21.53125,1382.0408163265306
5.76875,1377.142857142857
5.85,1377.142857142857
21.20625,1377.142857142857
21.2875,1377.142857142857
21.36875,1377.142857142857
21.53125,1377.142857142857
5.76875,1372.2448979591836
5.85,1372.2448979591836
21.20625,1372.2448979591836
21.53125,1372.2448979591836
5.76875,1367.3469387755104
5.85,1367.3469387755104
21.53125,1367.3469387755104
5.76875,1362.4489795918366
5.85,1362.4489795918366
5.6875,1357.5510204081634
5.76875,1357.5510204081634
5.6875,1352.6530612244896
5.76875,1352.6530612244896
5.6875,1347.7551020408164
5.76875,1347.7551020408164
5.6875,1342.857142857143
5.76875,1342.857142857143
5.606249999999999,1337.9591836734694
5.6875,1337.9591836734694
5.76875,1337.9591836734694
5.525,1333.061224489796
5.606249999999999,1333.061224489796
5.6875,1333.061224489796
5.525,1328.1632653061224
5.606249999999999,1328.1632653061224
5.6875,1328.1632653061224
5.606249999999999,1323.2653061224491
5.525,1318.3673469387754
5.606249999999999,1318.3673469387754
5.525,1313.4693877551022
5.606249999999999,1313.4693877551022
5.4437500000000005,1308.5714285714284
5.525,1308.5714285714284
5.4437500000000005,1303.6734693877552
5.525,1303.6734693877552
5.4437500000000005,1298.7755102040815
5.525,1298.7755102040815
5.3625,1293.8775510204082
5.4437500000000005,1293.8775510204082
5.525,1293.8775510204082
5.3625,1288.9795918367347
5.4437500000000005,1288.9795918367347
5.3625,1284.0816326530612
5.4437500000000005,1284.0816326530612
21.775000000000002,1284.0816326530612
21.85625,1284.0816326530612
5.3625,1279.183673469388
5.4437500000000005,1279.183673469388
21.85625,1279.183673469388
21.9375,1279.183673469388
5.28125,1274.2857142857142
5.3625,1274.2857142857142
5.4437500000000005,1274.2857142857142
21.85625,1274.2857142857142
21.9375,1274.2857142857142
5.28125,1269.387755102041
5.3625,1269.387755102041
21.85625,1269.387755102041
21.9375,1269.387755102041
5.28125,1264.4897959183672
5.3625,1264.4897959183672
21.9375,1264.4897959183672
22.01875,1264.4897959183672
5.28125,1259.591836734694
5.3625,1259.591836734694
21.9375,1259.591836734694
22.01875,1259.591836734694
5.28125,1254.6938775510203
5.3625,1254.6938775510203
21.9375,1254.6938775510203
22.01875,1254.6938775510203
5.2,1249.795918367347
5.28125,1249.795918367347
21.9375,1249.795918367347
22.01875,1249.795918367347
5.11875,1244.8979591836735
5.2,1244.8979591836735
21.9375,1244.8979591836735
22.01875,1244.8979591836735
22.1,1244.8979591836735
5.11875,1240.0
5.2,1240.0
22.01875,1240.0
22.1,1240.0
5.11875,1235.1020408163265
5.2,1235.1020408163265
22.01875,1235.1020408163265
22.1,1235.1020408163265
5.11875,1230.204081632653
5.2,1230.204081632653
5.28125,1230.204081632653
22.01875,1230.204081632653
22.1,1230.204081632653
5.11875,1225.3061224489797
5.2,1225.3061224489797
22.01875,1225.3061224489797
22.1,1225.3061224489797
5.11875,1220.408163265306
5.2,1220.408163265306
22.01875,1220.408163265306
22.1,1220.408163265306
22.18125,1220.408163265306
5.0375,1215.5102040816328
5.11875,1215.5102040816328
22.1,1215.5102040816328
22.18125,1215.5102040816328
5.0375,1210.612244897959
5.11875,1210.612244897959
22.1,1210.612244897959
22.18125,1210.612244897959
4.95625,1205.7142857142858
5.0375,1205.7142857142858
5.11875,1205.7142857142858
22.1,1205.7142857142858
22.18125,1205.7142857142858
4.95625,1200.8163265306123
5.0375,1200.8163265306123
22.1,1200.8163265306123
22.18125,1200.8163265306123
4.95625,1195.9183673469388
5.0375,1195.9183673469388
22.262500000000003,1195.9183673469388
4.95625,1191.0204081632653
5.0375,1191.0204081632653
22.18125,1191.0204081632653
22.262500000000003,1191.0204081632653
4.95625,1186.1224489795918
5.0375,1186.1224489795918
