Time (s),Altitude (m),Velocity (m/s),Acceleration (m/s²)
20.8812500000001,1421.22448979592,-40.3265306122449,-3.30637755102041
20.9625000000001,1386.9387755102,-34.4489795918367,-3.03775510204082
21.0437500000001,1284.08163265306,-35.1836734693878,-2.82882653061225
21.1250000000001,1284.08163265306,-35.9183673469388,-2.88852040816327
21.2062500000001,1279.18367346939,-30.7755102040817,-2.7094387755102
21.2875000000001,1264.48979591837,-22.3265306122449,-2.15727040816327
21.3687500000001,1244.89795918367,-21.9591836734694,-1.79910714285714
21.4500000000001,1220.40816326531,-21.9591836734694,-1.78418367346939
21.5312500000001,1195.91836734694,-21.9591836734694,-1.78418367346939
21.6125000000001,1176.32653061224,-30.7755102040817,-2.14234693877551
21.6937500000001,1166.5306122449,-42.530612244898,-2.9780612244898
21.7750000000001,1161.63265306122,-42.530612244898,-3.45561224489796
21.8562500000001,1161.63265306122,-46.9387755102041,-3.63469387755102
21.9375000000001,1107.75510204082,-47.3061224489796,-3.82869897959184
22.0187500000001,1107.75510204082,-57.2244897959184,-4.24655612244898
22.1000000000001,1107.75510204082,-60.1632653061224,-4.76887755102041
22.1812500000001,1112.65306122449,-59.4285714285714,-4.85841836734694
22.2625000000001,1112.65306122449,-63.1020408163265,-4.97780612244898
22.3437500000001,1107.75510204082,-63.4693877551021,-5.14196428571429
22.4250000000001,1083.26530612245,-66.4081632653061,-5.27627551020408
22.5062500000001,1078.36734693878,-51.7142857142857,-4.79872448979592
22.5875000000001,1078.36734693878,-50.6122448979592,-4.15701530612245
22.6687500000001,1068.57142857143,-49.5102040816327,-4.06747448979592
22.7500000000001,1063.67346938776,-45.4693877551021,-3.85854591836735
22.8312500000001,1058.77551020408,-45.1020408163265,-3.67946428571429
22.9125000000001,1058.77551020408,-37.3877551020408,-3.35114795918367
22.9937500000001,1058.77551020408,-30.7755102040817,-2.76913265306123
23.0750000000001,1053.87755102041,-29.6734693877551,-2.45573979591837
23.1562500000001,1048.97959183673,-29.6734693877551,-2.4109693877551
23.2375000000001,1044.08163265306,-32.6122448979592,-2.53035714285714
23.3187500000001,1039.18367346939,-31.8775510204082,-2.61989795918367
23.4000000000001,1039.18367346939,-32.2448979591837,-2.60497448979592
23.4812500000001,1039.18367346939,-27.469387755102,-2.42589285714286
23.5625000000001,1039.18367346939,-26,-2.17219387755102
23.6437500000001,1034.28571428571,-22.6938775510204,-1.9781887755102
23.7250000000001,1029.38775510204,-20.4897959183674,-1.75433673469388
23.8062500000001,1024.48979591837,-20.8571428571428,-1.6797193877551
23.8875000000001,1024.48979591837,-21.5918367346939,-1.72448979591837
23.9687500000001,1024.48979591837,-22.6938775510204,-1.79910714285714
24.0500000000001,1019.59183673469,-24.1632653061225,-1.90357142857143
24.1312500000001,1014.69387755102,-23.7959183673469,-1.94834183673469
24.2125000000001,1014.69387755102,-17.9183673469388,-1.69464285714286
24.2937500000001,1014.69387755102,-16.8163265306122,-1.41109693877551
24.3750000000001,1014.69387755102,-16.8163265306122,-1.36632653061225
