Time (s),Altitude (m),Velocity (m/s),Acceleration (m/s²)
22.7500000000001,1063.67346938776,-45.4693877551021,49.7331240188382
22.8312500000001,1058.77551020408,-45.1020408163265,4.52119309262274
22.9125000000001,1058.77551020408,-37.3877551020408,94.9450549450548
22.9937500000001,1058.77551020408,-30.7755102040817,81.3814756671889
23.0750000000001,1053.87755102041,-29.6734693877551,13.5635792778658
23.1562500000001,1048.97959183673,-29.6734693877551,0
23.2375000000001,1044.08163265306,-32.6122448979592,-36.1695447409735
23.3187500000001,1039.18367346939,-31.8775510204082,9.04238618524306
23.4000000000001,1039.18367346939,-32.2448979591837,-4.52119309262155
23.4812500000001,1039.18367346939,-27.469387755102,58.7755102040825
23.5625000000001,1039.18367346939,-26,18.0847723704862
23.6437500000001,1034.28571428571,-22.6938775510204,40.6907378335951
23.7250000000001,1029.38775510204,-20.4897959183674,27.1271585557292
23.8062500000001,1024.48979591837,-20.8571428571428,-4.52119309262033
23.8875000000001,1024.48979591837,-21.5918367346939,-9.04238618524429
23.9687500000001,1024.48979591837,-22.6938775510204,-13.5635792778646
24.0500000000001,1019.59183673469,-24.1632653061225,-18.0847723704874
24.1312500000001,1014.69387755102,-23.7959183673469,4.52119309262278
24.2125000000001,1014.69387755102,-17.9183673469388,72.3390894819458
24.2937500000001,1014.69387755102,-16.8163265306122,13.5635792778658
24.3750000000001,1014.69387755102,-16.8163265306122,0
24.4562500000001,1009.79591836735,-16.8163265306122,0
24.5375000000001,1009.79591836735,-17.5510204081633,-9.04238618524429
24.6187500000001,1009.79591836735,-16.8163265306122,9.04238618524429
24.7000000000001,1009.79591836735,-16.8163265306122,0
24.7812500000001,990.204081632653,-16.8163265306122,0
24.8625000000001,995.102040816327,-15.3469387755102,18.0847723704862
24.9437500000001,990.204081632653,-15.3469387755102,0
25.0250000000001,990.204081632653,-13.8775510204082,18.0847723704862
25.1062500000001,990.204081632653,-12.7755102040816,13.5635792778658
25.1875000000001,980.408163265306,-12.7755102040816,0
25.2687500000001,975.510204081633,-14.6122448979592,-22.6059654631089
25.3500000000001,975.510204081633,-15.3469387755102,-9.04238618524306
25.4312500000001,970.612244897959,-14.6122448979592,9.04238618524306
25.5125000000001,960.816326530612,-14.6122448979592,0
25.5937500000001,960.816326530612,-14.6122448979592,0
25.6750000000001,955.918367346939,-14.9795918367347,-4.52119309262153
25.7562500000001,955.918367346939,-15.3469387755102,-4.52119309262153
25.8375000000001,951.020408163265,-14.6122448979592,9.04238618524306
25.9187500000001,941.224489795919,-14.6122448979592,0
26.0000000000001,941.224489795919,-16.4489795918367,-22.6059654631077
26.0812500000001,941.224489795919,-17.5510204081633,-13.5635792778658
26.1625000000001,946.122448979592,-17.5510204081633,0
26.2437500000001,941.224489795919,-17.9183673469388,-4.52119309262155
26.3250000000002,931.428571428571,-20.4897959183674,-31.648351648352
26.4062500000002,926.530612244898,-20.4897959183674,0
26.4875000000002,926.530612244898,-21.2244897959184,-9.04238618524311
26.5687500000002,926.530612244898,-18.6530612244898,31.648351648352
26.6500000000002,921.632653061225,-17.9183673469388,9.04238618524306
26.7312500000002,916.734693877551,-17.5510204081633,4.52119309262155
26.8125000000002,911.836734693878,-20.1224489795918,-31.6483516483507
26.8937500000002,906.938775510204,-19.3877551020408,9.04238618524306
26.9750000000002,902.040816326531,-18.6530612244898,9.04238618524306
27.0562500000002,906.938775510204,-18.6530612244898,0
27.1375000000002,906.938775510204,-18.6530612244898,0
27.2187500000002,897.142857142857,-16.8163265306122,22.6059654631089
27.3000000000002,892.244897959184,-16.4489795918367,4.52119309262155
27.3812500000002,892.244897959184,-15.3469387755102,13.5635792778646
27.4625000000002,887.34693877551,-15.7142857142857,-4.52119309262153
27.5437500000002,882.448979591837,-16.0816326530612,-4.52119309262153
27.6250000000002,882.448979591837,-16.4489795918367,-4.52119309262155
27.7062500000002,877.551020408163,-17.1836734693878,-9.04238618524429
27.7875000000002,872.65306122449,-15.7142857142857,18.0847723704874
27.8687500000002,867.755102040816,-14.6122448979592,13.5635792778646
27.9500000000002,867.755102040816,-14.6122448979592,0
28.0312500000002,867.755102040816,-18.2857142857143,-45.2119309262166
28.1125000000002,862.857142857143,-18.2857142857143,0
28.1937500000002,862.857142857143,-17.3673469387755,11.3029827315544
28.2750000000002,862.857142857143,-16.4489795918367,11.3029827315545
28.3562500000002,857.959183673469,-16.4489795918367,0
28.4375000000002,857.959183673469,-17.5510204081633,-13.5635792778658
28.5187500000002,853.061224489796,-17.5510204081633,0
28.6000000000002,853.061224489796,-17.5510204081633,0
28.6812500000002,848.163265306122,-14.6122448979592,36.1695447409735
28.7625000000002,848.163265306122,-14.0612244897959,6.78178963893294
28.8437500000002,843.265306122449,-13.5102040816327,6.78178963893168
28.9250000000002,838.367346938775,-16.4489795918367,-36.1695447409723
29.0062500000002,838.367346938775,-15.3469387755102,13.5635792778646
29.0875000000002,838.367346938775,-14.6122448979592,9.04238618524306
29.1687500000002,833.469387755102,-14.6122448979592,0
29.2500000000002,833.469387755102,-14.6122448979592,0
29.3312500000002,828.571428571429,-14.6122448979592,0
29.4125000000002,823.673469387755,-14.6122448979592,0
29.4937500000002,818.775510204082,-14.6122448979592,0
29.5750000000002,818.775510204082,-14.6122448979592,0
29.6562500000002,818.775510204082,-14.6122448979592,0
29.7375000000002,818.775510204082,-14.6122448979592,0
29.8187500000002,813.877551020408,-15.3469387755102,-9.04238618524306
29.9000000000002,813.877551020408,-13.5102040816327,22.6059654631077
29.9812500000002,804.081632653061,-13.5102040816327,0
30.0625000000002,804.081632653061,-13.5102040816327,0
30.1437500000002,804.081632653061,-15.3469387755102,-22.6059654631077
30.2250000000002,804.081632653061,-15.3469387755102,0
30.3062500000002,804.081632653061,-14.6122448979592,9.04238618524306
30.3875000000002,799.183673469388,-14.6122448979592,0
30.4687500000002,794.285714285714,-14.6122448979592,0
30.5500000000002,789.387755102041,-13.5102040816327,13.5635792778646
30.6312500000002,789.387755102041,-15.3469387755102,-22.6059654631077
30.7125000000002,789.387755102041,-15.3469387755102,0
30.7937500000002,784.489795918368,-15.3469387755102,0
30.8750000000002,779.591836734694,-15.3469387755102,0
30.9562500000002,769.795918367347,-15.3469387755102,0
31.0375000000002,769.795918367347,-15.3469387755102,0
31.1187500000002,774.693877551021,-14.6122448979592,9.04238618524306
31.2000000000002,769.795918367347,-13.8775510204082,9.04238618524309
31.2812500000002,764.897959183674,-13.5102040816327,4.52119309262153
31.3625000000002,764.897959183674,-14.6122448979592,-13.5635792778646
31.4437500000002,760,-14.6122448979592,0
31.5250000000002,760,-14.6122448979592,0
31.6062500000002,760,-15.3469387755102,-9.04238618524306
31.6875000000002,760,-16.0816326530612,-9.04238618524306
31.7687500000002,750.204081632653,-15.7142857142857,4.52119309262153
31.8500000000002,745.30612244898,-14.6122448979592,13.5635792778646
31.9312500000002,750.204081632653,-14.6122448979592,0
32.0125000000002,745.30612244898,-14.6122448979592,0
32.0937500000002,740.408163265306,-15.3469387755102,-9.04238618524306
32.1750000000002,735.510204081633,-16.0816326530612,-9.04238618524306
32.2562500000002,735.510204081633,-15.3469387755102,9.04238618524306
32.3375000000002,735.510204081633,-14.6122448979592,9.04238618524306
32.4187500000002,735.510204081633,-14.6122448979592,0
32.5000000000002,730.612244897959,-14.6122448979592,0
32.5812500000002,730.612244897959,-15.3469387755102,-9.04238618524306
32.6625000000002,725.714285714286,-14.6122448979592,9.04238618524306
32.7437500000002,730.612244897959,-13.5102040816327,13.5635792778646
32.8250000000002,725.714285714286,-13.5102040816327,0
32.9062500000002,720.816326530612,-14.6122448979592,-13.5635792778646
32.9875000000002,725.714285714286,-16.0816326530612,-18.0847723704861
33.0687500000002,715.918367346939,-14.6122448979592,18.0847723704861
33.1500000000002,711.020408163265,-14.6122448979592,0
33.2312500000002,711.020408163265,-14.6122448979592,0
33.3125000000002,711.020408163265,-14.6122448979592,0
33.3937500000001,706.122448979592,-15.3469387755102,-9.04238618524306
33.4750000000001,701.224489795918,-14.9795918367347,4.52119309262153
33.5562500000001,696.326530612245,-12.0408163265306,36.1695447409736
33.6375000000001,691.428571428572,-12.4081632653061,-4.52119309262155
33.7187500000001,691.428571428572,-13.1428571428571,-9.04238618524306
33.8000000000001,691.428571428572,-13.5102040816327,-4.52119309262278
33.8812500000001,686.530612244898,-13.5102040816327,0
33.9625000000001,686.530612244898,-13.5102040816327,0
34.0437500000001,681.632653061224,-12.4081632653061,13.5635792778658
34.1250000000001,676.734693877551,-12.4081632653061,0
34.2062500000001,671.836734693878,-13.5102040816327,-13.5635792778658
34.2875000000001,671.836734693878,-16.0816326530612,-31.6483516483507
34.3687500000001,666.938775510204,-16.4489795918367,-4.52119309262155
34.4500000000001,662.040816326531,-16.4489795918367,0
34.5312500000001,657.142857142857,-16.0816326530612,4.52119309262155
34.6125000000001,657.142857142857,-15.3469387755102,9.04238618524306
34.6937500000001,652.244897959184,-16.4489795918367,-13.5635792778646
34.7750000000001,642.448979591837,-17.1836734693878,-9.04238618524429
34.8562500000001,642.448979591837,-17.1836734693878,0
