Time (s),Altitude (m),Velocity (m/s),Acceleration (m/s²)
36.64375,,,
36.725,,,
36.80625,,,
36.8875,,,
36.96875,,,
37.05,,,
37.13125,,,
37.2125,,,
37.29375,,,
37.375,,,
37.45625,,,
37.5375,,,
37.61875,,,
37.7,,,
37.78125,,,
37.8625,,,
37.94375,,,
38.025,,,
38.10625,,,
38.1875,,,
38.26875,,,
38.35,,,
38.43125,,,
38.5125,,,
38.59375,,,
38.675,,,
38.75625,,,
38.8375,,,
38.91875,,,
39,,,
39.08125,,,
39.1625,,,
39.24375,,,
39.325,,,
39.40625,,,
39.4875,,,
39.56875,,,
39.65,,,
39.73125,,,
39.8125,,,
39.89375,,,
39.975,,,
40.05625,,,
40.1375,,,
40.21875,,,
40.3,,,
40.38125,,,
40.4625,,,
40.54375,,,
40.625,,,
40.70625,,,
40.7875,,,
40.86875,,,
40.95,,,
41.03125,,,
41.1125,,,
41.19375,,,
41.275,,,
41.35625,,,
41.4375,,,
41.51875,,,
41.6,,,
41.68125,,,
41.7625,,,
41.84375,,,
41.925,,,
42.00625,,,
42.0875,,,
42.16875,,,
42.25,,,
42.33125,,,
42.4125,,,
42.49375,,,
42.575,,,
42.65625,,,
42.7375,,,
42.81875,,,
42.9,,,
42.98125,,,
43.0625,,,
43.14375,,,
43.225,,,
43.30625,,,
43.3875,,,
43.46875,,,
43.55,,,
43.63125,,,
43.7125,,,
43.79375,,,
43.875,,,
43.95625,,,
44.0375,,,
44.11875,,,
44.2,,,
44.28125,,,
44.3625,,,
44.44375,,,
44.525,,,
44.60625,,,
44.6875,,,
44.76875,,,
44.85,,,
44.93125,,,
45.0125,,,
45.09375,,,
45.175,,,
45.25625,,,
45.3375,,,
45.41875,,,
45.5,,,
45.58125,,,
45.6625,,,
45.74375,,,
45.825,,,
45.90625,,,
45.9875,,,
46.06875,,,
46.15,,,
46.23125,,,
46.3125,,,
46.39375,,,
46.475,,,
46.55625,,,
46.6375,,,
46.71875,,,
46.8,,,
46.88125,,,
46.9625,,,
47.04375,,,
47.125,,,
47.20625,,,
47.2875,,,
47.36875,,,
47.45,,,
47.53125,,,
47.6125,,,
47.69375,,,
47.775,,,
47.85625,,,
47.9375,,,
48.01875,,,
48.1,,,
48.18125,,,
48.2625,,,
48.34375,,,
48.425,,,
48.50625,,,
48.5875,,,
48.66875,,,
48.75,,,
48.83125,,,
48.9125,,,
48.99375,,,
49.075,,,
49.15625,,,
49.2375,,,
49.31875,,,
49.4,,,
49.48125,,,
49.5625,,,
49.64375,,,
49.725,,,
49.80625,,,
49.8875,,,
49.96875,,,
50.05,,,
50.13125,,,
50.2125,,,
50.29375,,,
50.375,,,
50.45625,,,
50.5375,,,
50.61875,,,
50.7,,,
50.78125,,,
50.8625,,,
50.94375,,,
51.025,,,
51.10625,,,
51.1875,,,
51.26875,,,
51.35,,,
51.43125,,,
51.5125,,,
51.59375,,,
51.675,,,
51.75625,,,
51.8375,,,
51.91875,,,
52,,,
52.08125,,,
52.1625,,,
52.24375,,,
52.325,,,
52.40625,,,
52.4875,,,
52.56875,,,
52.65,,,
52.73125,,,
52.8125,,,
52.89375,,,
52.975,,,
53.05625,,,
53.1375,,,
53.21875,,,
53.3,,,
53.38125,,,
53.4625,,,
53.54375,,,
53.625,,,
53.70625,,,
53.7875,,,
53.86875,,,
53.95,,,
54.03125,,,
54.1125,,,
54.19375,,,
54.275,,,
54.35625,,,
54.4375,,,
54.51875,,,
54.6,,,
54.68125,,,
54.7625,,,
54.84375,,,
54.925,,,
55.00625,,,
55.0875,,,
55.16875,,,
55.25,,,
55.33125,,,
55.4125,,,
55.49375,,,
55.575,,,
55.65625,,,
55.7375,,,
55.81875,,,
55.9,,,
55.98125,,,
56.0625,,,
56.14375,,,
56.225,,,
56.30625,,,
56.3875,,,
56.46875,,,
56.55,,,
56.63125,,,
56.7125,,,
56.79375,,,
56.875,,,
56.95625,,,
57.0375,,,
57.11875,,,
57.2,,,
57.28125,,,
57.3625,,,
57.44375,,,
57.525,,,
57.60625,,,
57.6875,,,
57.76875,,,
57.85,,,
57.93125,,,
58.0125,,,
58.09375,,,
58.175,,,
58.25625,,,
58.3375,,,
58.41875,,,
58.5,,,
58.58125,,,
58.6625,,,
58.74375,,,
58.825,,,
58.90625,,,
58.9875,,,
59.06875,,,
59.15,,,
59.23125,,,
59.3125,,,
59.39375,,,
59.475,,,
59.55625,,,
59.6375,,,
59.71875,,,
59.8,,,
59.88125,,,
59.9625,,,
60.04375,,,
60.125,,,
60.20625,,,
60.2875,,,
60.36875,,,
60.45,,,
60.53125,,,
60.6125,,,
60.69375,,,
60.775,,,
60.85625,,,
60.9375,,,
61.01875,,,
61.1,,,
61.18125,,,
61.2625,,,
61.34375,,,
61.425,,,
61.50625,,,
61.5875,,,
61.66875,,,
61.75,,,
61.83125,,,
61.9125,,,
61.99375,,,
62.075,,,
62.15625,,,
62.2375,,,
62.31875,,,
62.4,,,
62.48125,,,
62.5625,,,
62.64375,,,
62.725,,,
62.80625,,,
62.8875,,,
62.96875,,,
63.05,,,
63.13125,,,
63.2125,,,
63.29375,,,
63.375,,,
63.45625,,,
63.5375,,,
63.61875,,,
63.7,,,
63.78125,,,
63.8625,,,
63.94375,,,
64.025,,,
64.10625,,,
64.1875,,,
64.26875,,,
64.35,,,
64.43125,,,
64.5125,,,
64.59375,,,
64.675,,,
